strategy,strategy_label,layout,number_of_tmas,n_patients,patients_per_tma_target,core_diameter_mm,usable_width_mm,usable_height_mm,min_edge_space_mm,positions_per_tma,patient_positions_per_tma,empty_positions_per_tma,control_positions_per_tma,total_positions_all_tmas,patient_positions_all_tmas,empty_positions_all_tmas,control_positions_all_tmas,mean_cores_per_patient,min_balanced_cores_per_patient,patients_with_extra_core,patient_tissue_area_mm2,all_tissue_area_mm2,total_chamber_area_mm2,patient_tissue_fraction_of_chamber_area_all_tmas,total_core_surface_fraction_of_chamber_area_all_tmas,total_core_surface_to_total_chamber_area,tissue_fraction_of_sample_area_all_tmas,orientation_penalty_percent,asymmetry_score,feasible
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.6000,22.4500,10.4500,1.0000,34,30,4,0,68,60,8,0,0.7500,0,60,120.6372,120.6372,469.2050,0.257110,0.257110,0.257110,0.257110,11.7647,6,0
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.6000,22.4500,10.4500,1.0000,34,28,6,0,68,56,12,0,0.7000,0,56,112.5947,112.5947,469.2050,0.239969,0.239969,0.239969,0.239969,17.6471,10,0
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.6000,22.4500,10.4500,1.0000,34,30,0,4,68,60,0,8,0.7500,0,60,120.6372,136.7221,469.2050,0.257110,0.291391,0.291391,0.257110,11.7647,10,0
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.6000,22.4500,10.4500,1.0000,34,19,15,0,68,38,30,0,0.4750,0,38,76.4035,76.4035,469.2050,0.162836,0.162836,0.162836,0.162836,44.1176,10,0
none,No orientation holes,hexagonal,2,80,40.0000,1.6100,22.4500,10.4500,1.0000,32,32,0,0,64,64,0,0,0.8000,0,64,130.2932,130.2932,469.2050,0.277689,0.277689,0.277689,0.277689,0.0000,0,0
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.6100,22.4500,10.4500,1.0000,32,28,4,0,64,56,8,0,0.7000,0,56,114.0065,114.0065,469.2050,0.242978,0.242978,0.242978,0.242978,12.5000,8,0
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.6100,22.4500,10.4500,1.0000,32,28,4,0,64,56,8,0,0.7000,0,56,114.0065,114.0065,469.2050,0.242978,0.242978,0.242978,0.242978,12.5000,8,0
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.6100,22.4500,10.4500,1.0000,32,26,6,0,64,52,12,0,0.6500,0,52,105.8632,105.8632,469.2050,0.225622,0.225622,0.225622,0.225622,18.7500,8,0
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.6100,22.4500,10.4500,1.0000,32,28,0,4,64,56,0,8,0.7000,0,56,114.0065,130.2932,469.2050,0.242978,0.277689,0.277689,0.242978,12.5000,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.6100,22.4500,10.4500,1.0000,32,18,14,0,64,36,28,0,0.4500,0,36,73.2899,73.2899,469.2050,0.156200,0.156200,0.156200,0.156200,43.7500,12,0
none,No orientation holes,hexagonal,2,80,40.0000,1.6200,22.4500,10.4500,1.0000,32,32,0,0,64,64,0,0,0.8000,0,64,131.9167,131.9167,469.2050,0.281149,0.281149,0.281149,0.281149,0.0000,0,0
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.6200,22.4500,10.4500,1.0000,32,28,4,0,64,56,8,0,0.7000,0,56,115.4271,115.4271,469.2050,0.246006,0.246006,0.246006,0.246006,12.5000,8,0
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.6200,22.4500,10.4500,1.0000,32,28,4,0,64,56,8,0,0.7000,0,56,115.4271,115.4271,469.2050,0.246006,0.246006,0.246006,0.246006,12.5000,8,0
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.6200,22.4500,10.4500,1.0000,32,26,6,0,64,52,12,0,0.6500,0,52,107.1823,107.1823,469.2050,0.228434,0.228434,0.228434,0.228434,18.7500,8,0
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.6200,22.4500,10.4500,1.0000,32,28,0,4,64,56,0,8,0.7000,0,56,115.4271,131.9167,469.2050,0.246006,0.281149,0.281149,0.246006,12.5000,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.6200,22.4500,10.4500,1.0000,32,18,14,0,64,36,28,0,0.4500,0,36,74.2032,74.2032,469.2050,0.158147,0.158147,0.158147,0.158147,43.7500,12,0
none,No orientation holes,hexagonal,2,80,40.0000,1.6300,22.4500,10.4500,1.0000,32,32,0,0,64,64,0,0,0.8000,0,64,133.5504,133.5504,469.2050,0.284631,0.284631,0.284631,0.284631,0.0000,0,0
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.6300,22.4500,10.4500,1.0000,32,28,4,0,64,56,8,0,0.7000,0,56,116.8566,116.8566,469.2050,0.249052,0.249052,0.249052,0.249052,12.5000,8,0
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.6300,22.4500,10.4500,1.0000,32,28,4,0,64,56,8,0,0.7000,0,56,116.8566,116.8566,469.2050,0.249052,0.249052,0.249052,0.249052,12.5000,8,0
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.6300,22.4500,10.4500,1.0000,32,26,6,0,64,52,12,0,0.6500,0,52,108.5097,108.5097,469.2050,0.231263,0.231263,0.231263,0.231263,18.7500,8,0
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.6300,22.4500,10.4500,1.0000,32,28,0,4,64,56,0,8,0.7000,0,56,116.8566,133.5504,469.2050,0.249052,0.284631,0.284631,0.249052,12.5000,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.6300,22.4500,10.4500,1.0000,32,18,14,0,64,36,28,0,0.4500,0,36,75.1221,75.1221,469.2050,0.160105,0.160105,0.160105,0.160105,43.7500,12,0
none,No orientation holes,hexagonal,2,80,40.0000,1.6400,22.4500,10.4500,1.0000,32,32,0,0,64,64,0,0,0.8000,0,64,135.1940,135.1940,469.2050,0.288134,0.288134,0.288134,0.288134,0.0000,0,0
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.6400,22.4500,10.4500,1.0000,32,28,4,0,64,56,8,0,0.7000,0,56,118.2948,118.2948,469.2050,0.252117,0.252117,0.252117,0.252117,12.5000,8,0
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.6400,22.4500,10.4500,1.0000,32,28,4,0,64,56,8,0,0.7000,0,56,118.2948,118.2948,469.2050,0.252117,0.252117,0.252117,0.252117,12.5000,4,0
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.6400,22.4500,10.4500,1.0000,32,26,6,0,64,52,12,0,0.6500,0,52,109.8452,109.8452,469.2050,0.234109,0.234109,0.234109,0.234109,18.7500,8,0
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.6400,22.4500,10.4500,1.0000,32,28,0,4,64,56,0,8,0.7000,0,56,118.2948,135.1940,469.2050,0.252117,0.288134,0.288134,0.252117,12.5000,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.6400,22.4500,10.4500,1.0000,32,18,14,0,64,36,28,0,0.4500,0,36,76.0466,76.0466,469.2050,0.162076,0.162076,0.162076,0.162076,43.7500,12,0
none,No orientation holes,hexagonal,2,80,40.0000,1.6500,22.4500,10.4500,1.0000,32,32,0,0,64,64,0,0,0.8000,0,64,136.8478,136.8478,469.2050,0.291659,0.291659,0.291659,0.291659,0.0000,0,0
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.6500,22.4500,10.4500,1.0000,32,28,4,0,64,56,8,0,0.7000,0,56,119.7418,119.7418,469.2050,0.255201,0.255201,0.255201,0.255201,12.5000,8,0
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.6500,22.4500,10.4500,1.0000,32,28,4,0,64,56,8,0,0.7000,0,56,119.7418,119.7418,469.2050,0.255201,0.255201,0.255201,0.255201,12.5000,8,0
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.6500,22.4500,10.4500,1.0000,32,26,6,0,64,52,12,0,0.6500,0,52,111.1888,111.1888,469.2050,0.236973,0.236973,0.236973,0.236973,18.7500,8,0
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.6500,22.4500,10.4500,1.0000,32,28,0,4,64,56,0,8,0.7000,0,56,119.7418,136.8478,469.2050,0.255201,0.291659,0.291659,0.255201,12.5000,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.6500,22.4500,10.4500,1.0000,32,18,14,0,64,36,28,0,0.4500,0,36,76.9769,76.9769,469.2050,0.164058,0.164058,0.164058,0.164058,43.7500,12,0
none,No orientation holes,hexagonal,2,80,40.0000,1.6600,22.4500,10.4500,1.0000,32,32,0,0,64,64,0,0,0.8000,0,64,138.5116,138.5116,469.2050,0.295205,0.295205,0.295205,0.295205,0.0000,0,0
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.6600,22.4500,10.4500,1.0000,32,28,4,0,64,56,8,0,0.7000,0,56,121.1976,121.1976,469.2050,0.258304,0.258304,0.258304,0.258304,12.5000,8,0
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.6600,22.4500,10.4500,1.0000,32,28,4,0,64,56,8,0,0.7000,0,56,121.1976,121.1976,469.2050,0.258304,0.258304,0.258304,0.258304,12.5000,4,0
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.6600,22.4500,10.4500,1.0000,32,26,6,0,64,52,12,0,0.6500,0,52,112.5406,112.5406,469.2050,0.239854,0.239854,0.239854,0.239854,18.7500,8,0
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.6600,22.4500,10.4500,1.0000,32,28,0,4,64,56,0,8,0.7000,0,56,121.1976,138.5116,469.2050,0.258304,0.295205,0.295205,0.258304,12.5000,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.6600,22.4500,10.4500,1.0000,32,18,14,0,64,36,28,0,0.4500,0,36,77.9128,77.9128,469.2050,0.166053,0.166053,0.166053,0.166053,43.7500,12,0
none,No orientation holes,hexagonal,2,80,40.0000,1.6700,22.4500,10.4500,1.0000,32,32,0,0,64,64,0,0,0.8000,0,64,140.1854,140.1854,469.2050,0.298772,0.298772,0.298772,0.298772,0.0000,0,0
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.6700,22.4500,10.4500,1.0000,32,28,4,0,64,56,8,0,0.7000,0,56,122.6622,122.6622,469.2050,0.261426,0.261426,0.261426,0.261426,12.5000,8,0
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.6700,22.4500,10.4500,1.0000,32,28,4,0,64,56,8,0,0.7000,0,56,122.6622,122.6622,469.2050,0.261426,0.261426,0.261426,0.261426,12.5000,4,0
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.6700,22.4500,10.4500,1.0000,32,26,6,0,64,52,12,0,0.6500,0,52,113.9006,113.9006,469.2050,0.242752,0.242752,0.242752,0.242752,18.7500,8,0
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.6700,22.4500,10.4500,1.0000,32,28,0,4,64,56,0,8,0.7000,0,56,122.6622,140.1854,469.2050,0.261426,0.298772,0.298772,0.261426,12.5000,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.6700,22.4500,10.4500,1.0000,32,18,14,0,64,36,28,0,0.4500,0,36,78.8543,78.8543,469.2050,0.168059,0.168059,0.168059,0.168059,43.7500,12,0
none,No orientation holes,hexagonal,2,80,40.0000,1.6800,22.4500,10.4500,1.0000,32,32,0,0,64,64,0,0,0.8000,0,64,141.8693,141.8693,469.2050,0.302361,0.302361,0.302361,0.302361,0.0000,0,0
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.6800,22.4500,10.4500,1.0000,32,28,4,0,64,56,8,0,0.7000,0,56,124.1356,124.1356,469.2050,0.264566,0.264566,0.264566,0.264566,12.5000,8,0
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.6800,22.4500,10.4500,1.0000,32,28,4,0,64,56,8,0,0.7000,0,56,124.1356,124.1356,469.2050,0.264566,0.264566,0.264566,0.264566,12.5000,8,0
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.6800,22.4500,10.4500,1.0000,32,26,6,0,64,52,12,0,0.6500,0,52,115.2688,115.2688,469.2050,0.245668,0.245668,0.245668,0.245668,18.7500,8,0
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.6800,22.4500,10.4500,1.0000,32,28,0,4,64,56,0,8,0.7000,0,56,124.1356,141.8693,469.2050,0.264566,0.302361,0.302361,0.264566,12.5000,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.6800,22.4500,10.4500,1.0000,32,18,14,0,64,36,28,0,0.4500,0,36,79.8015,79.8015,469.2050,0.170078,0.170078,0.170078,0.170078,43.7500,12,0
none,No orientation holes,hexagonal,2,80,40.0000,1.6900,22.4500,10.4500,1.0000,32,32,0,0,64,64,0,0,0.8000,0,64,143.5632,143.5632,469.2050,0.305971,0.305971,0.305971,0.305971,0.0000,0,0
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.6900,22.4500,10.4500,1.0000,32,28,4,0,64,56,8,0,0.7000,0,56,125.6178,125.6178,469.2050,0.267725,0.267725,0.267725,0.267725,12.5000,8,0
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.6900,22.4500,10.4500,1.0000,32,28,4,0,64,56,8,0,0.7000,0,56,125.6178,125.6178,469.2050,0.267725,0.267725,0.267725,0.267725,12.5000,4,0
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.6900,22.4500,10.4500,1.0000,32,26,6,0,64,52,12,0,0.6500,0,52,116.6451,116.6451,469.2050,0.248602,0.248602,0.248602,0.248602,18.7500,8,0
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.6900,22.4500,10.4500,1.0000,32,28,0,4,64,56,0,8,0.7000,0,56,125.6178,143.5632,469.2050,0.267725,0.305971,0.305971,0.267725,12.5000,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.6900,22.4500,10.4500,1.0000,32,18,14,0,64,36,28,0,0.4500,0,36,80.7543,80.7543,469.2050,0.172109,0.172109,0.172109,0.172109,43.7500,12,0
none,No orientation holes,hexagonal,2,80,40.0000,1.7000,22.4500,10.4500,1.0000,32,32,0,0,64,64,0,0,0.8000,0,64,145.2672,145.2672,469.2050,0.309603,0.309603,0.309603,0.309603,0.0000,0,0
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.7000,22.4500,10.4500,1.0000,32,28,4,0,64,56,8,0,0.7000,0,56,127.1088,127.1088,469.2050,0.270903,0.270903,0.270903,0.270903,12.5000,8,0
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.7000,22.4500,10.4500,1.0000,32,28,4,0,64,56,8,0,0.7000,0,56,127.1088,127.1088,469.2050,0.270903,0.270903,0.270903,0.270903,12.5000,8,0
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.7000,22.4500,10.4500,1.0000,32,26,6,0,64,52,12,0,0.6500,0,52,118.0296,118.0296,469.2050,0.251552,0.251552,0.251552,0.251552,18.7500,8,0
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.7000,22.4500,10.4500,1.0000,32,28,0,4,64,56,0,8,0.7000,0,56,127.1088,145.2672,469.2050,0.270903,0.309603,0.309603,0.270903,12.5000,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.7000,22.4500,10.4500,1.0000,32,18,14,0,64,36,28,0,0.4500,0,36,81.7128,81.7128,469.2050,0.174152,0.174152,0.174152,0.174152,43.7500,12,0
none,No orientation holes,hexagonal,2,80,40.0000,1.7100,22.4500,10.4500,1.0000,32,32,0,0,64,64,0,0,0.8000,0,64,146.9813,146.9813,469.2050,0.313256,0.313256,0.313256,0.313256,0.0000,0,0
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.7100,22.4500,10.4500,1.0000,32,28,4,0,64,56,8,0,0.7000,0,56,128.6086,128.6086,469.2050,0.274099,0.274099,0.274099,0.274099,12.5000,8,0
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.7100,22.4500,10.4500,1.0000,32,28,4,0,64,56,8,0,0.7000,0,56,128.6086,128.6086,469.2050,0.274099,0.274099,0.274099,0.274099,12.5000,4,0
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.7100,22.4500,10.4500,1.0000,32,26,6,0,64,52,12,0,0.6500,0,52,119.4223,119.4223,469.2050,0.254521,0.254521,0.254521,0.254521,18.7500,8,0
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.7100,22.4500,10.4500,1.0000,32,28,0,4,64,56,0,8,0.7000,0,56,128.6086,146.9813,469.2050,0.274099,0.313256,0.313256,0.274099,12.5000,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.7100,22.4500,10.4500,1.0000,32,18,14,0,64,36,28,0,0.4500,0,36,82.6770,82.6770,469.2050,0.176207,0.176207,0.176207,0.176207,43.7500,12,0
none,No orientation holes,hexagonal,2,80,40.0000,1.7200,22.4500,10.4500,1.0000,32,32,0,0,64,64,0,0,0.8000,0,64,148.7054,148.7054,469.2050,0.316931,0.316931,0.316931,0.316931,0.0000,0,0
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.7200,22.4500,10.4500,1.0000,32,28,4,0,64,56,8,0,0.7000,0,56,130.1172,130.1172,469.2050,0.277314,0.277314,0.277314,0.277314,12.5000,8,0
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.7200,22.4500,10.4500,1.0000,32,28,4,0,64,56,8,0,0.7000,0,56,130.1172,130.1172,469.2050,0.277314,0.277314,0.277314,0.277314,12.5000,8,0
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.7200,22.4500,10.4500,1.0000,32,26,6,0,64,52,12,0,0.6500,0,52,120.8231,120.8231,469.2050,0.257506,0.257506,0.257506,0.257506,18.7500,8,0
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.7200,22.4500,10.4500,1.0000,32,28,0,4,64,56,0,8,0.7000,0,56,130.1172,148.7054,469.2050,0.277314,0.316931,0.316931,0.277314,12.5000,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.7200,22.4500,10.4500,1.0000,32,18,14,0,64,36,28,0,0.4500,0,36,83.6468,83.6468,469.2050,0.178273,0.178273,0.178273,0.178273,43.7500,12,0
none,No orientation holes,hexagonal,2,80,40.0000,1.7300,22.4500,10.4500,1.0000,32,32,0,0,64,64,0,0,0.8000,0,64,150.4396,150.4396,469.2050,0.320627,0.320627,0.320627,0.320627,0.0000,0,0
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.7300,22.4500,10.4500,1.0000,32,28,4,0,64,56,8,0,0.7000,0,56,131.6346,131.6346,469.2050,0.280548,0.280548,0.280548,0.280548,12.5000,8,0
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.7300,22.4500,10.4500,1.0000,32,28,4,0,64,56,8,0,0.7000,0,56,131.6346,131.6346,469.2050,0.280548,0.280548,0.280548,0.280548,12.5000,8,0
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.7300,22.4500,10.4500,1.0000,32,26,6,0,64,52,12,0,0.6500,0,52,122.2321,122.2321,469.2050,0.260509,0.260509,0.260509,0.260509,18.7500,8,0
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.7300,22.4500,10.4500,1.0000,32,28,0,4,64,56,0,8,0.7000,0,56,131.6346,150.4396,469.2050,0.280548,0.320627,0.320627,0.280548,12.5000,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.7300,22.4500,10.4500,1.0000,32,18,14,0,64,36,28,0,0.4500,0,36,84.6223,84.6223,469.2050,0.180352,0.180352,0.180352,0.180352,43.7500,12,0
none,No orientation holes,hexagonal,2,80,40.0000,1.7400,22.4500,10.4500,1.0000,32,32,0,0,64,64,0,0,0.8000,0,64,152.1838,152.1838,469.2050,0.324344,0.324344,0.324344,0.324344,0.0000,0,0
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.7400,22.4500,10.4500,1.0000,32,28,4,0,64,56,8,0,0.7000,0,56,133.1608,133.1608,469.2050,0.283801,0.283801,0.283801,0.283801,12.5000,8,0
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.7400,22.4500,10.4500,1.0000,32,28,4,0,64,56,8,0,0.7000,0,56,133.1608,133.1608,469.2050,0.283801,0.283801,0.283801,0.283801,12.5000,8,0
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.7400,22.4500,10.4500,1.0000,32,26,6,0,64,52,12,0,0.6500,0,52,123.6493,123.6493,469.2050,0.263529,0.263529,0.263529,0.263529,18.7500,8,0
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.7400,22.4500,10.4500,1.0000,32,28,0,4,64,56,0,8,0.7000,0,56,133.1608,152.1838,469.2050,0.283801,0.324344,0.324344,0.283801,12.5000,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.7400,22.4500,10.4500,1.0000,32,18,14,0,64,36,28,0,0.4500,0,36,85.6034,85.6034,469.2050,0.182443,0.182443,0.182443,0.182443,43.7500,12,0
none,No orientation holes,hexagonal,2,80,40.0000,1.7500,22.4500,10.4500,1.0000,32,32,0,0,64,64,0,0,0.8000,0,64,153.9380,153.9380,469.2050,0.328083,0.328083,0.328083,0.328083,0.0000,0,0
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.7500,22.4500,10.4500,1.0000,32,28,4,0,64,56,8,0,0.7000,0,56,134.6958,134.6958,469.2050,0.287072,0.287072,0.287072,0.287072,12.5000,8,0
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.7500,22.4500,10.4500,1.0000,32,28,4,0,64,56,8,0,0.7000,0,56,134.6958,134.6958,469.2050,0.287072,0.287072,0.287072,0.287072,12.5000,8,0
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.7500,22.4500,10.4500,1.0000,32,26,6,0,64,52,12,0,0.6500,0,52,125.0747,125.0747,469.2050,0.266567,0.266567,0.266567,0.266567,18.7500,8,0
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.7500,22.4500,10.4500,1.0000,32,28,0,4,64,56,0,8,0.7000,0,56,134.6958,153.9380,469.2050,0.287072,0.328083,0.328083,0.287072,12.5000,8,0
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.7500,22.4500,10.4500,1.0000,32,18,14,0,64,36,28,0,0.4500,0,36,86.5901,86.5901,469.2050,0.184547,0.184547,0.184547,0.184547,43.7500,12,0
none,No orientation holes,hexagonal,2,80,40.0000,1.7600,22.4500,10.4500,1.0000,30,30,0,0,60,60,0,0,0.7500,0,60,145.9710,145.9710,469.2050,0.311103,0.311103,0.311103,0.311103,0.0000,4,0
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.7600,22.4500,10.4500,1.0000,30,26,4,0,60,52,8,0,0.6500,0,52,126.5082,126.5082,469.2050,0.269622,0.269622,0.269622,0.269622,13.3333,10,0
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.7600,22.4500,10.4500,1.0000,30,26,4,0,60,52,8,0,0.6500,0,52,126.5082,126.5082,469.2050,0.269622,0.269622,0.269622,0.269622,13.3333,6,0
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.7600,22.4500,10.4500,1.0000,30,24,6,0,60,48,12,0,0.6000,0,48,116.7768,116.7768,469.2050,0.248882,0.248882,0.248882,0.248882,20.0000,10,0
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.7600,22.4500,10.4500,1.0000,30,26,0,4,60,52,0,8,0.6500,0,52,126.5082,145.9710,469.2050,0.269622,0.311103,0.311103,0.269622,13.3333,10,0
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.7600,22.4500,10.4500,1.0000,30,16,14,0,60,32,28,0,0.4000,0,32,77.8512,77.8512,469.2050,0.165921,0.165921,0.165921,0.165921,46.6667,14,0
none,No orientation holes,hexagonal,2,80,40.0000,1.7700,22.4500,10.4500,1.0000,30,30,0,0,60,60,0,0,0.7500,0,60,147.6344,147.6344,469.2050,0.314648,0.314648,0.314648,0.314648,0.0000,4,0
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.7700,22.4500,10.4500,1.0000,30,26,4,0,60,52,8,0,0.6500,0,52,127.9498,127.9498,469.2050,0.272695,0.272695,0.272695,0.272695,13.3333,10,0
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.7700,22.4500,10.4500,1.0000,30,26,4,0,60,52,8,0,0.6500,0,52,127.9498,127.9498,469.2050,0.272695,0.272695,0.272695,0.272695,13.3333,6,0
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.7700,22.4500,10.4500,1.0000,30,24,6,0,60,48,12,0,0.6000,0,48,118.1075,118.1075,469.2050,0.251718,0.251718,0.251718,0.251718,20.0000,10,0
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.7700,22.4500,10.4500,1.0000,30,26,0,4,60,52,0,8,0.6500,0,52,127.9498,147.6344,469.2050,0.272695,0.314648,0.314648,0.272695,13.3333,10,0
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.7700,22.4500,10.4500,1.0000,30,16,14,0,60,32,28,0,0.4000,0,32,78.7384,78.7384,469.2050,0.167812,0.167812,0.167812,0.167812,46.6667,14,0
none,No orientation holes,hexagonal,2,80,40.0000,1.7800,22.4500,10.4500,1.0000,30,30,0,0,60,60,0,0,0.7500,0,60,149.3073,149.3073,469.2050,0.318213,0.318213,0.318213,0.318213,0.0000,4,0
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.7800,22.4500,10.4500,1.0000,30,26,4,0,60,52,8,0,0.6500,0,52,129.3997,129.3997,469.2050,0.275785,0.275785,0.275785,0.275785,13.3333,10,0
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.7800,22.4500,10.4500,1.0000,30,26,4,0,60,52,8,0,0.6500,0,52,129.3997,129.3997,469.2050,0.275785,0.275785,0.275785,0.275785,13.3333,6,0
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.7800,22.4500,10.4500,1.0000,30,24,6,0,60,48,12,0,0.6000,0,48,119.4459,119.4459,469.2050,0.254571,0.254571,0.254571,0.254571,20.0000,10,0
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.7800,22.4500,10.4500,1.0000,30,26,0,4,60,52,0,8,0.6500,0,52,129.3997,149.3073,469.2050,0.275785,0.318213,0.318213,0.275785,13.3333,10,0
